ID,Input,Output
849,14.120000000000001,61.78
849,14.27,62.855000000000004
849,14.41,60.95
849,14.6,60.85
849,14.94,62.52
849,14.96,61.849999999999994
849,15.040000000000001,61.004999999999995
849,15.280000000000001,61.78
849,15.5,60.77
849,15.56,62.235
849,15.58,60.15
849,18.64,61.9
849,18.73,59.88
849,18.95,61.415000000000006
850,13.31,77.45
850,13.48,78.26
850,13.790000000000001,77.95
850,14.06,72.22
850,14.23,70.69
850,14.48,70.85
850,14.790000000000001,68.79
850,15.11,69
850,15.23,67.51
850,15.42,68.56
850,15.5,68.63
850,15.98,67.02
850,16.05,68.34
850,16.15,69.55
850,16.45,67.88
850,16.8,66.99
850,16.85,67.87
850,17.2,70.95
850,18.06,67.8
850,18.16,71.49
850,19.85,70.43
851,11.39,105.36
851,11.700000000000001,92.43
851,11.790000000000001,90.39
851,11.85,88.27
851,12.52,82.78
851,12.93,78.52
851,13.39,80.81
851,13.42,81.45
851,13.5,84.6
851,13.88,76.79
851,13.93,75.97
851,14.42,76.72
851,14.63,75.33
851,14.67,73.89
851,14.86,77.23
851,14.93,72.54
851,15.49,73.41
851,15.67,73.91
851,15.82,76.67
851,16.09,72.53
852,12.61,85.57
852,13.56,90.36
852,13.6,83.04
852,13.65,82.71
852,13.67,83.36
852,14.55,82.56
852,14.56,80.57
852,14.57,80.77
852,14.61,80.16
852,14.64,79.84
852,14.66,77.63
852,15.56,79.92
852,15.64,76.77
852,15.66,77.16
852,16.6,76.59
852,16.66,76.11
853,11.28,90.73
853,11.93,85.64
853,12.06,79.94
853,12.08,80.14
853,12.33,75.62
853,13.06,73.64
853,13.19,72.16
853,13.27,72.56
853,13.35,72.03
853,13.58,74
853,14.33,72.2
853,14.36,71.92
853,14.46,72.64500000000001
853,16.09,74.76
853,16.45,74.94
853,16.53,76.485
853,17.03,77.45
853,17.05,76.65
854,14.120000000000001,71.15
854,14.35,71.97
854,14.81,70.38
854,14.96,70.83
854,15.120000000000001,71.79
854,15.35,74.36
854,15.620000000000001,69.96
854,15.790000000000001,71.58
854,15.83,73.01
854,15.88,73.01
854,15.94,72.82
854,16.04,72.15
854,16.35,74.86
854,16.63,70.87
854,16.77,69.16
854,16.830000000000002,73.27
854,17.13,70.14
854,17.650000000000002,74.67
854,17.76,70.21
854,18.05,76.37
855,10.21,88.42
855,10.48,85.28
855,11.08,79.15
855,11.21,77.45
855,11.33,74.05
855,11.52,70.72
855,11.58,69.215
855,11.65,69.93
855,11.73,67.61
855,11.77,68.91
855,12.23,66.85
855,12.33,67.25
855,12.69,65.56
855,13.4,65.85
855,14.34,62.82
855,14.72,68.45
855,14.8,64.67
855,15.200000000000001,62.705
855,15.43,63.949999999999996
855,15.51,63.24
855,15.700000000000001,64.08
855,15.76,62.9
856,14.25,69.37
856,14.950000000000001,68.22
856,15.18,68.9
856,15.25,67.98
856,16.19,69
856,16.27,70.02
856,16.86,69.53
856,16.9,70.77
856,17.05,68.93
856,17.13,68.68
856,17.19,68.11
856,17.27,68.32
856,18.22,70.43
856,18.72,69.8
856,18.82,70.91
856,18.88,70.07
856,19.72,67.66
857,12.42,69.84
857,13.42,67.28
857,13.99,67.03
857,14.43,66.84
857,14.780000000000001,68.36
857,15.200000000000001,66.21
857,15.790000000000001,66.6
857,15.870000000000001,65.64
857,16.080000000000002,67.09
857,16.43,63.900000000000006
857,16.75,66.04
857,16.87,63.105000000000004
857,17,63.39
857,17.12,63.2
857,17.150000000000002,63.75
857,17.35,64.48
858,10.700000000000001,102.94
858,11,97.21
858,11.14,92.98
858,11.58,90.68
858,11.81,84.43
858,12,78.89
858,12.08,79.1
858,12.11,80.05
858,12.13,80.25
858,12.71,75.08
858,13.05,74.7
858,13.530000000000001,75.32
858,13.57,74.23
858,13.65,74.12
858,13.950000000000001,73.3
858,14.530000000000001,73.45
858,14.57,74.81
858,14.82,76.3
859,12.58,72.29
859,12.73,69.7
859,12.86,67.1
859,12.92,69.6
859,12.96,68.5
859,13.3,66.42
859,13.55,66.58
859,13.59,66.8
859,13.85,65.63
859,13.9,65.8
859,13.98,65.51
859,14.01,64.62
859,14.4,65.5
859,14.57,67.47
859,14.93,63.925
859,15.38,63.89
859,15.450000000000001,66.92
859,15.620000000000001,64.44
859,15.99,64.33
859,16.56,64.99
860,11.27,83.6
860,11.42,84.97
860,11.53,81.85
860,12.17,78.2
860,12.49,79.99
860,12.55,76.72
860,12.98,72.53
860,13.01,71.79
860,13.17,72.54
860,13.200000000000001,71.37
860,13.280000000000001,69.83
860,13.44,70.42
860,13.49,69.21
860,13.97,69.44
860,14.01,68.71
860,14.05,68.11
860,14.13,69.67
860,14.14,69.06
860,14.47,71.55
860,14.530000000000001,68.71
861,12.01,90.45
861,12.030000000000001,90.61
861,12.91,83.83
861,12.99,82.48
861,13.02,82.33
861,13.040000000000001,79.64
861,13.85,80.66
861,13.98,79.43
861,14.02,79.29
861,14.040000000000001,77.19
861,14.92,75.98
861,14.950000000000001,74.68
861,14.98,74.47
861,15.02,76.54
861,15.040000000000001,75.3
861,15.88,76.38
861,16.04,76.89
862,12.4,69.74
862,13.4,65.04
862,13.46,65
862,13.82,65.38
862,14.09,65.32
862,14.17,64.185
862,14.200000000000001,64.11
862,14.36,63.47
862,14.450000000000001,64.14999999999999
862,14.5,63.39
862,14.84,63.86
862,14.88,63.6
862,15.13,63.705
862,15.18,63.4
862,15.450000000000001,62.925
862,15.48,62.77
862,15.870000000000001,62.91
862,15.93,63.32
862,16.06,63.91499999999999
862,16.14,62.83
862,16.43,62.72
862,16.78,63.77
862,16.93,63.78
862,17.91,64.42
863,11.26,101.01
863,11.4,101.68
863,11.53,97.59
863,12.530000000000001,87.87
863,12.61,86.37
863,12.8,83.035
863,12.85,89.02
863,13.14,84.9
863,13.22,80.78
863,13.32,81.35
863,13.780000000000001,81.13
863,14.24,81.86
863,14.450000000000001,80.83
863,14.700000000000001,80.8
863,15.27,80.42
863,15.64,83.22
863,15.870000000000001,84.65
864,10.16,80.82
864,10.75,74.83
864,11.08,73.37
864,11.18,72.3
864,11.75,70.86
864,11.870000000000001,69.52
864,12.11,70.03
864,12.75,66.625
864,12.82,66.44
864,12.86,65.49
864,13.19,66.54
864,13.69,64.06
864,13.73,64.59
864,13.75,64.64
864,13.82,63.05
864,13.86,65.25
864,14.15,64.035
864,14.57,61.715
864,14.75,60.980000000000004
864,14.8,62.87
864,14.82,60.35
864,14.93,63.14
864,15.01,61.14
864,15.13,62.455
864,15.24,61.66
865,11.46,88.69
865,11.58,85.12
865,11.620000000000001,84.64
865,11.790000000000001,85.7
865,12.42,88.2
865,12.46,81.86
865,12.58,79.55
865,12.61,80.29
865,13.15,81.66
865,13.32,75.86
865,13.44,77.72
865,13.57,77.23
865,13.76,78.05
865,14.17,80.95
865,14.26,76.42
865,14.42,79.32
865,14.59,75.32
865,14.8,77.32
865,14.82,76.78
865,15.16,78.57
865,15.280000000000001,78.24
865,15.57,76.96
865,15.610000000000001,76.28
865,15.72,77.54
865,15.83,77.07
865,16.62,77.43
866,13.280000000000001,76.64
866,13.43,75.11
866,13.870000000000001,76.17
866,14.08,75.36
866,14.27,73.86
866,14.33,75.95
866,14.48,74.75
866,14.85,74.95
866,15.040000000000001,72.9
866,15.19,77.58
866,15.5,79.14
866,15.790000000000001,73.58
866,15.9,74.28
866,16.06,73.5
866,16.5,82.97
866,16.81,76.26
866,16.92,74.08
866,16.96,71.7
867,12.69,74.52
867,13.33,69.23
867,13.52,68.85
867,13.59,68.37
867,13.84,68.23
867,13.94,66.64
867,14.27,65.15
867,14.42,65.01
867,14.67,65.76
867,15.32,65.57
867,15.36,66.25
867,15.42,65.08
867,15.530000000000001,66.56
867,15.57,65.33
867,15.64,65.11
867,15.860000000000001,65.22
867,15.9,65.82
867,16.34,62.74
867,16.59,65.88
867,16.62,65.4
867,16.86,66.07
867,17.62,66.39
868,12.11,79.18
868,12.76,73.83
868,13.05,73.91
868,13.11,74.63
868,13.450000000000001,75.1
868,13.49,72.97
868,13.65,72.13
868,13.74,72.31
868,13.88,71.95
868,13.92,71.02
868,14.01,71.53
868,14.13,70.82
868,14.16,71.99
868,14.49,72.34
868,14.59,69.57
868,14.64,70.44
868,14.82,71.27
868,14.85,70.63
868,15.120000000000001,70.47
868,15.64,69.81
868,15.89,71.43
869,12.58,77.77
869,12.64,77.46
869,12.67,76.56
869,12.75,77.86
869,12.88,74.8
869,12.94,73.4
869,12.96,76.22
869,13.02,75.29
869,13.11,77.94
869,13.13,74.49
869,13.21,75.16
869,13.56,74.73
869,13.71,73.26
869,13.82,75.16
869,13.96,72.14
869,14.15,74.08
869,14.17,71.79
869,14.23,71.64
869,14.59,73.62
869,14.61,73.65
869,14.64,73.08
869,14.67,72.92
869,14.84,74.89
869,14.88,73.16
869,15.05,74.37
869,15.17,72.9
869,15.22,70.72
869,15.59,74.21
869,15.66,76.56
869,15.700000000000001,70.11
869,15.860000000000001,69.42
869,15.89,69.75
869,16.28,70.95
869,16.61,71.63
870,11.82,93.58
870,11.96,91.9
870,12.02,88.74
870,12.13,86.8
870,12.21,85.72
870,12.34,86.44
870,12.67,80.5
870,12.72,83.11
870,13.030000000000001,81.71
870,13.09,81.03
870,13.200000000000001,78.92
870,13.65,75.91
870,13.76,71.94
870,13.97,73.27
870,13.99,73.08
870,14.05,74.94
870,14.13,73.93
870,14.16,72.36
870,14.64,69.92
870,14.76,68.59
870,14.8,68.07
870,15.030000000000001,69.99
870,15.120000000000001,70.34
870,15.22,69.155
870,15.27,70.25
870,15.790000000000001,68.69
870,16.04,72.06
870,16.19,70.885
870,16.22,71.06
870,16.31,72.66
870,16.66,72.81
870,16.75,68.5
870,16.79,67.94
870,16.96,70.73
870,17.02,70.44
870,17.21,68.03
870,17.31,68.31
871,11.540000000000001,72.8
871,11.71,75.89
871,11.9,74.97
871,11.94,71.39
871,11.98,73.07
871,12.4,72
871,12.58,72.4
871,12.9,74.34
871,13.38,75.31
871,13.42,73.4
871,13.59,74.34
871,13.780000000000001,75.7
871,13.86,75.19
871,13.9,76.64
871,14.38,73.79
871,14.42,70.68
871,15.38,72.18
872,10.540000000000001,72.81
872,11.69,67.47
872,12.6,64.75
872,13.34,65.59
872,13.55,65.33
872,13.81,64.99
872,14.32,65.53
872,15.76,66.3
872,16.16,64.28
872,16.22,63.555
872,16.330000000000002,62.894999999999996
872,16.48,61.36
872,16.79,65.86
872,17.23,67.14
872,17.35,65.33500000000001
872,17.67,63.39
872,17.75,64.15
872,18.240000000000002,66.38
872,19.05,68.11
873,11.99,73.64
873,12.120000000000001,72.97
873,12.74,74.18
873,12.93,70.52
873,12.96,69.2
873,13.08,73.16
873,13.120000000000001,69.6
873,13.23,68.75
873,13.31,67.73
873,13.35,67.01
873,13.67,68.63
873,13.73,66.77
873,13.81,66.43
873,13.83,67.72
873,13.92,65.8
873,13.98,64.81
873,14.040000000000001,64.565
873,14.09,63.47
873,14.21,62.345
873,14.290000000000001,63.644999999999996
873,14.33,64.145
873,14.39,63.49
873,14.81,63.52
873,14.96,65.31
873,15,66.09
873,15.05,63.495000000000005
873,15.22,62.01
873,15.280000000000001,63.09
873,15.44,63.55
873,15.8,64.17
873,15.84,63.46
873,15.98,63.85
873,15.99,64
873,16.05,62.485
873,16.22,62.93
873,16.28,62.44
873,16.44,61.72
873,16.78,64.38499999999999
873,16.86,60.235
873,16.93,63.34
873,16.990000000000002,62.1
873,17.07,63.84
873,17.11,62.27
873,17.38,61.85
874,15.870000000000001,71.1
874,16.16,70.22
874,16.75,66.425
874,16.87,68.2
874,16.89,66.75
874,17.04,66.03
874,17.16,70.04
874,17.71,67.48
874,17.92,67.62
874,17.93,67.66
874,18.06,66.34
874,18.23,68.82
874,18.67,67.38
874,18.71,68.04
874,18.900000000000002,69.36
874,19.23,68.76
874,19.67,67.56
874,19.71,67.18
874,19.92,69.455
874,19.990000000000002,68.11
875,12.25,69.35
875,13.3,66.15
875,14.05,62.785
875,14.81,62.364999999999995
875,14.97,63.635000000000005
875,15.32,64.685
875,15.64,62.87
875,15.72,63.7
875,15.81,61.085
875,16.31,65.22
875,16.62,64.54
875,16.67,63.06
875,16.81,63.26
875,17.67,65.74
875,17.75,64.96
875,17.81,65.61
876,12.18,69.59
876,13.24,66.49
876,13.83,66.67
876,13.94,65.75
876,14.21,65.06
876,14.3,66.27
876,14.67,65.5
876,14.81,66.11
876,14.9,65.92
876,15.11,66.51
876,15.25,67
876,15.3,67.08
876,15.65,67.07
876,15.84,65.91
876,16.11,66.11
876,16.25,69.34
876,16.31,65.43
876,16.57,62.9
876,16.67,62.99
876,16.8,64.92
876,16.82,69.34
876,16.86,67.64
876,16.95,65.22
876,16.98,66.815
876,16.990000000000002,66.52
876,17.09,64.93
876,17.11,67.51
877,10.83,84.52
877,11.56,81.32
877,11.65,83.29
877,11.82,78.41
877,11.870000000000001,80.54
877,11.98,76.37
877,12.05,78.59
877,12.52,73.39
877,12.56,73.92
877,12.67,74.7
877,12.84,71.9
877,12.92,72.75
877,12.94,71.16
877,13.01,70.42
877,13.07,72.2
877,13.09,73.6
877,13.44,70.36
877,13.51,70.11
877,13.75,67.51
877,13.780000000000001,71.39
877,13.88,70.84
877,14.05,67.695
877,14.07,69.6
877,14.13,70.33
877,14.530000000000001,66.67
877,14.57,66.82
877,14.61,66.75
877,14.93,67.16
877,14.98,67.905
877,15.43,64.59
877,15.57,65.065
877,15.68,65.97
877,15.780000000000001,66.36
877,15.950000000000001,66.28
877,15.99,67.495
877,16.07,67.17
877,16.53,64.3
877,16.56,63.425
877,16.6,63.48
877,16.79,68.01
877,17.02,67.49
877,17.56,64.33
878,12.700000000000001,77.43
878,12.74,72.16
878,12.76,72.565
878,13.040000000000001,68.22
878,13.08,69.705
878,13.16,71.68
878,13.21,71.66
878,13.35,70.14
878,13.69,71.86
878,13.73,68.37
878,13.83,70.18
878,13.91,72.06
878,13.950000000000001,71.65
878,14.1,71.24
878,14.21,71.89
878,14.35,70.16
879,11.9,73.57
879,12.07,75.47
879,12.65,72.93
879,12.88,70.79
879,12.99,72
879,13.07,71.49
879,13.74,73.35
879,13.780000000000001,71.36
879,14.07,72.3
879,14.24,69.13
879,14.64,70.95
879,14.74,69.85
879,14.96,69.26
879,15.25,71.5
879,15.870000000000001,70.7
879,16.080000000000002,69.34
879,16.29,69.94
879,16.64,71.02
879,17.23,68.88
880,10.700000000000001,100.53
880,11.68,84.7
880,11.84,79.89
880,11.97,75.25
880,12.030000000000001,78.8
880,12.07,76.59
880,12.41,77.11
880,12.66,72.64
880,12.85,72.43
880,12.870000000000001,72.2
880,13.07,72.08
880,13.51,69.77
880,13.870000000000001,71.31
880,13.91,75.06
880,14.72,70
880,14.77,71.07
880,15.02,71.5
880,15.08,67.51
880,15.120000000000001,70.76
881,10.52,70.45
881,10.6,70.445
881,11.19,66.18
881,11.39,64.98
881,11.58,65.6
881,11.64,63.3
881,12.17,63.9
881,12.38,63.11
881,12.4,62.36
881,12.52,62.79
881,12.71,60.98
881,12.81,59.83
881,13.18,61.96
881,13.23,61.18
881,13.55,60.345
881,13.76,62.475
881,13.8,61.09
881,13.85,60.33
881,14.09,60.97
881,14.15,58.88
881,14.18,59.71
881,14.22,60.08
881,14.36,61.86
881,14.38,59.88
881,14.47,62.18
881,14.55,60.94
881,14.74,64.125
881,14.85,62.99
882,10.4,81.78
882,10.57,82.35
882,10.66,80.94
882,11.07,78.58
882,11.120000000000001,77.08
882,11.28,72.97
882,11.53,71.88
882,11.59,72.13
882,12.01,70.43
882,12.120000000000001,68.4
882,12.24,67.91
882,12.370000000000001,67.71
882,12.5,67.69
882,12.51,67.76
882,12.58,67.3
882,12.97,65.75
882,13.06,66.67
882,13.14,65.32
882,13.39,65.63
882,13.540000000000001,69.265
882,13.620000000000001,66.99000000000001
883,10.47,87.49
883,11.44,78.19
883,11.540000000000001,77.48
883,11.76,76.85
883,11.85,77
883,12.36,72.53
883,12.44,74.22
883,12.5,71.77
883,12.75,72
883,13.19,70.08
883,13.34,69.21
883,13.46,71.8
883,13.52,69.25
883,13.75,71.24
883,13.76,69.36
883,13.82,69.63
883,14.34,68.18
883,14.450000000000001,72.02
883,14.47,69.77
883,14.72,68.42
883,14.88,70.38
883,15.22,70.37
883,15.34,68.93
883,15.38,69.555
883,15.450000000000001,71.64
883,15.56,69.26
884,14.46,70.49
884,15.33,65.93
884,15.38,67.03
884,15.42,67.52
884,15.46,66.29
884,15.88,68.48
884,16.02,67.8
884,16.3,67.8
884,16.46,66.64
884,17.01,70.08
884,17.34,70.24
884,17.42,68.29
884,17.59,68.12
884,17.63,68.62
884,17.740000000000002,70.485
884,17.8,69.12
884,19.32,74.37
885,10.620000000000001,117.5
885,10.85,111.6
885,10.94,108.34
885,11.540000000000001,106.29
885,11.81,102.18
885,11.84,104.08
885,12.07,99.07
885,12.63,90.38
885,12.76,88.25
885,12.84,85.85
885,12.96,84.39
885,13.01,84.91
885,13.530000000000001,87.38
885,13.63,89.35
885,13.950000000000001,79.2
885,14.57,79.27
885,14.870000000000001,78.33
885,15.55,76.36
885,15.870000000000001,78.8
885,16.14,75.78
885,16.85,76.17
885,18.09,77.62
886,12.870000000000001,69.13
886,13.41,69.25
886,13.77,67.04
886,13.91,67.73
886,14.41,66.03999999999999
886,14.58,65.59
886,14.91,67.69
886,15.42,67.84
886,15.56,68.76
886,15.67,67.17
886,15.92,65.56
886,15.94,65.82
886,16.38,65.87
886,16.53,67.94
886,16.75,67.11
886,16.92,65.99
886,16.94,65.98
886,18.44,66.01
886,18.82,66.06
886,19.43,68.21
887,10.05,102.12
887,11.22,93.61
887,11.370000000000001,94.22
887,11.48,92.08
887,11.5,92.06
887,11.99,86.9
887,12.040000000000001,88.71
887,12.08,92.77
887,12.200000000000001,89.52
887,12.370000000000001,83.89
887,12.48,83.51
887,12.5,82.72
887,12.620000000000001,81.39
887,12.96,82.48
887,13.23,77.71
887,13.6,77.85
887,14.040000000000001,76.26
887,14.52,69.45
887,14.55,72.32
887,14.59,72.47
887,15.040000000000001,71.15
887,15.610000000000001,74.18
888,12.99,90.09
888,13.15,84.9
888,13.65,83.12
888,13.67,79.43
888,13.97,82.18
888,14.38,81.75
888,14.39,75.96
888,14.51,75.64
888,14.6,78.15
888,15.05,76.02
888,15.41,74.78
888,15.6,79.63
888,15.68,81.07
888,16.1,76.89
888,16.240000000000002,75.69
888,16.43,77.09
888,16.64,80.57
888,17.1,76.35
888,17.23,78.86
888,17.31,77.22
888,17.54,80.72
888,17.98,79.23
888,18.1,75.86
888,18.25,77.28
888,18.330000000000002,73.95
888,18.46,78.09
888,18.650000000000002,80.42
888,18.69,76.89
888,19.09,74.82
888,19.25,78.22
888,19.52,73.94
889,10.790000000000001,83.23
889,11.27,79.1
889,11.41,76.91
889,11.620000000000001,75.34
889,11.82,72.64
889,12.27,72.95
889,12.4,71
889,12.58,67.22
889,12.77,68.3
889,12.8,67.03
889,12.82,65.77
889,13.15,68.29
889,13.25,68.82
889,13.280000000000001,64.295
889,13.44,65.07
889,13.780000000000001,64.92
889,14.13,64.4
889,14.24,60.68
889,14.27,60.8
889,14.4,63.92
889,14.44,63.97
889,14.450000000000001,61.86
889,14.55,65.18
889,14.8,62.95
890,12.540000000000001,85.63
890,13.780000000000001,75.53
890,14.17,73.03
890,14.34,73.26
890,14.530000000000001,74.75
890,14.620000000000001,72.29
890,15.15,73.02
890,15.36,74.48
890,15.450000000000001,71.89
890,15.49,72.99
890,15.57,71.7
890,15.64,69.76
890,15.68,72.79
890,15.72,72.63
890,15.780000000000001,74.3
890,16.18,73.25
890,17.16,76.76
891,10.18,82.78
891,10.3,80.43
891,10.32,83.82
891,10.64,80.73
891,10.76,79.155
891,10.97,73.98
891,11.07,77.71
891,11.14,77.95
891,11.24,76.095
891,11.64,70.38
891,11.76,71.265
891,11.89,69.67
891,11.91,68.75
891,11.950000000000001,71.44
891,12.06,71.23
891,12.18,69.64
891,12.19,71.24
891,12.200000000000001,69.84
891,12.22,66.54
891,12.24,68.11
891,12.31,70.01
891,12.33,76.06
891,12.35,71.47
891,12.81,67.47999999999999
891,12.89,75.45
891,12.950000000000001,67.87
891,13.290000000000001,69.265
891,13.31,69.935
891,13.370000000000001,67.8
891,13.64,66.13
891,13.790000000000001,66.91
891,13.83,63.52
891,13.94,69.11
891,13.96,64.29
891,14,65.805
891,14.08,66.39
891,14.15,65.49
891,14.33,66.61
891,14.35,67.13
891,14.63,66.5
891,14.75,64.7
891,14.790000000000001,62.03
891,14.82,61.9
891,14.94,63.36
891,15.040000000000001,65.14500000000001
891,15.07,65.83
891,15.280000000000001,64.33500000000001
891,15.32,65.12
891,15.38,66.48
891,15.63,66.2
891,15.780000000000001,61.864999999999995
891,15.82,61.88
891,15.950000000000001,64.09
891,16.03,62.980000000000004
891,16.07,63.04
891,16.11,65.46
891,16.26,62.515
891,16.3,62.925
891,16.38,61.730000000000004
892,11.040000000000001,90.4
892,11.450000000000001,79.08
892,11.66,72.59
892,11.75,73.27
892,11.93,72.26
892,12.1,69.58
892,12.14,68.11
892,12.46,69.18
892,12.65,63.35
892,12.77,62.93
892,12.790000000000001,64.29
892,12.88,63.89
892,12.9,64.43
892,13.040000000000001,64.47
892,13.1,61.56
892,13.13,63.685
893,11.42,76.95
893,11.74,71.59
893,12.26,68.67
893,12.700000000000001,69.44
893,12.85,69.945
893,12.89,67.91
893,13.33,67.26
893,13.35,69.81
893,13.43,66.16
893,13.52,67.84
893,13.6,69.77
893,13.66,67.6
893,13.68,69.71
893,13.83,66.89
893,13.85,71.4
893,13.96,70.85
893,14.27,70.11
893,14.77,69.34
893,15.27,72.38
893,15.33,68.63
894,10.58,103.87
894,11.69,88.99
894,11.84,86.69
894,11.93,82.41
894,12.51,85.16
894,12.68,79.34
894,12.86,77.93
894,12.93,78.47
894,13.05,76.56
894,13.530000000000001,72.48
894,13.56,73.65
894,13.700000000000001,72.54
894,13.74,73.49
894,13.82,72.19
894,13.870000000000001,73.02
894,13.950000000000001,68.92
894,14.1,68.41
894,14.41,69.18
894,14.530000000000001,68.36
894,14.700000000000001,70.44999999999999
894,15.5,70.21
894,15.73,71.17
894,16.39,70.94
895,10.84,97.45
895,11.17,92.08
895,12.99,73.99
895,13.200000000000001,71.425
895,13.47,69.15
895,13.89,69.12
895,14.01,69.28
895,14.35,70.42
895,14.41,67.39
895,14.85,68.025
895,14.89,65.465
895,14.93,64.08
895,15,66.875
895,15.18,66.18
895,15.41,65.66
895,15.48,65.53
896,10.77,101.15
896,11.65,92.7
896,11.790000000000001,91.84
896,12.38,82.52
896,12.68,80.06
896,12.99,79.49
896,13.05,78.65
896,13.07,75.32
896,13.36,76.54
896,13.49,75.59
896,13.63,78.19
896,13.700000000000001,78.78
896,14.05,76.57
896,14.38,76.85
896,14.47,75.81
896,14.66,74.58
897,11.6,92.54
897,11.620000000000001,90.28
897,11.72,90.37
897,12.88,76.26
897,12.96,71.865
897,13.3,70.63
897,13.370000000000001,69.27
897,13.41,68.72
897,13.540000000000001,71.54
897,13.6,67.85
897,13.65,69.87
897,13.77,71.41
897,13.85,68.5
897,13.88,67.47
897,13.94,67.75
897,13.96,69.62
897,14.3,67.68
897,14.36,69.33
897,14.4,66.325
897,14.44,64.7
897,14.61,68.85
897,14.71,68.5
897,14.790000000000001,68.37
897,14.92,67.98
897,15.36,72.18
897,15.73,73.09
897,15.84,73.71
898,11.47,84.39
898,11.870000000000001,82.54
898,12.450000000000001,80.86
898,12.64,78.69
898,13.25,73.82
898,13.290000000000001,72.86
898,13.5,70.51
898,13.58,72.42
898,13.620000000000001,71.4
898,13.790000000000001,74.46
898,14.290000000000001,71.59
898,14.33,68.9
898,14.5,69.1
898,14.58,69.68
898,14.65,71.71
898,14.81,68.06
898,14.82,69.25999999999999
898,15.32,66.485
899,13.05,71.68
899,13.620000000000001,72
899,13.700000000000001,73.54
899,13.97,69.14
899,14.1,69.52
899,14.52,67.37
899,14.6,66.9
899,14.72,68.73
899,15.46,67.51
899,15.610000000000001,66.635
899,15.67,70.01
899,15.83,65.79
899,15.98,67.25
899,16.6,66.16
899,16.81,70.37
899,16.96,69.35
899,17.55,66.92
899,17.69,73.26
899,17.96,73.53
900,11.67,74.42
900,11.8,72.28
900,12.38,67.39
900,13.36,64.91
900,13.39,64.4
900,13.66,65.055
900,13.84,66.83
900,13.870000000000001,64.65
900,13.91,66.29
900,13.96,66.79
900,14.35,63.29
900,14.51,63.3
900,14.56,64.65
900,14.620000000000001,63.17
900,14.64,62.84
900,14.81,62.75
900,14.89,62.42
900,14.91,63.385
900,14.96,63.07
900,15.35,62.57
